Date,Year,Month,Hour,Spot,NatMW,SolarForecastMW,WindMW,NuclearMW,GasMW,HydroMW,OtherMW
2016-12-24 23:00:00,2016,12,23,48.82,0.0,0.0,4424.0,49253.0,4633.0,3680.0,278.0
2016-12-25 00:00:00,2016,12,0,45.51,0.0,0.0,4340.0,49567.0,3636.0,3114.0,278.0
2016-12-25 01:00:00,2016,12,1,41.27,0.0,0.0,4208.0,49366.0,3510.0,2874.0,279.0
2016-12-25 02:00:00,2016,12,2,32.39,0.0,0.0,4258.0,47406.0,3086.0,2637.0,279.0
2016-12-25 03:00:00,2016,12,3,19.78,0.0,0.0,4350.0,46036.0,2787.0,2396.0,279.0
2016-12-25 04:00:00,2016,12,4,16.12,0.0,0.0,4549.0,44737.0,2792.0,2403.0,284.0
2016-12-25 05:00:00,2016,12,5,17.1,0.0,0.0,4531.0,44836.0,2792.0,2483.0,287.0
2016-12-25 06:00:00,2016,12,6,22.24,0.0,0.0,4773.0,45361.0,2789.0,2499.0,282.0
2016-12-25 07:00:00,2016,12,7,20.83,77.0,0.0,4774.0,46316.0,2793.0,2652.0,286.0
2016-12-25 08:00:00,2016,12,8,35.29,355.0,0.0,4579.0,47317.0,2822.0,3213.0,286.0
2016-12-25 09:00:00,2016,12,9,40.05,863.0,0.0,4304.0,48631.0,3095.0,3598.0,287.0
2016-12-25 10:00:00,2016,12,10,42.39,1133.0,0.0,4101.0,48810.0,3346.0,3570.0,287.0
2016-12-25 11:00:00,2016,12,11,44.74,1172.0,0.0,4162.0,48245.0,3330.0,3562.0,286.0
2016-12-25 12:00:00,2016,12,12,38.65,1158.0,0.0,4292.0,48098.0,3046.0,2965.0,286.0
2016-12-25 13:00:00,2016,12,13,28.54,921.0,0.0,4156.0,48325.0,2948.0,2676.0,287.0
2016-12-25 14:00:00,2016,12,14,24.12,545.0,0.0,4061.0,48467.0,2952.0,2325.0,288.0
2016-12-25 15:00:00,2016,12,15,26.09,193.0,0.0,3843.0,48465.0,3149.0,2444.0,287.0
2016-12-25 16:00:00,2016,12,16,44.75,0.0,0.0,3769.0,49067.0,4408.0,2898.0,287.0
2016-12-25 17:00:00,2016,12,17,48.69,0.0,0.0,3708.0,49534.0,5008.0,3692.0,288.0
2016-12-25 18:00:00,2016,12,18,50.41,0.0,0.0,3683.0,49784.0,5041.0,3827.0,287.0
2016-12-25 19:00:00,2016,12,19,49.78,0.0,0.0,3562.0,49742.0,5037.0,3582.0,288.0
2016-12-25 20:00:00,2016,12,20,47.18,0.0,0.0,3463.0,49651.0,5026.0,3521.0,287.0
2016-12-25 21:00:00,2016,12,21,48.48,0.0,0.0,3473.0,49401.0,4948.0,3737.0,287.0
2016-12-25 22:00:00,2016,12,22,47.2,0.0,0.0,3499.0,49317.0,4872.0,3687.0,287.0
2016-12-25 23:00:00,2016,12,23,47.0,0.0,0.0,3488.0,48880.0,4239.0,3116.0,288.0
2016-12-26 00:00:00,2016,12,0,39.97,0.0,0.0,3435.0,48709.0,4088.0,2495.0,289.0
2016-12-26 01:00:00,2016,12,1,31.35,0.0,0.0,3357.0,48024.0,3883.0,2264.0,288.0
2016-12-26 02:00:00,2016,12,2,21.97,0.0,0.0,3275.0,46059.0,3392.0,2212.0,286.0
2016-12-26 03:00:00,2016,12,3,15.35,0.0,0.0,3316.0,45232.0,3354.0,2196.0,286.0
2016-12-26 04:00:00,2016,12,4,22.66,0.0,0.0,3338.0,46118.0,3371.0,2273.0,285.0
2016-12-26 05:00:00,2016,12,5,25.54,0.0,0.0,3297.0,47814.0,3982.0,2713.0,286.0
2016-12-26 06:00:00,2016,12,6,42.5,0.0,0.0,3263.0,48754.0,4939.0,2926.0,286.0
2016-12-26 07:00:00,2016,12,7,45.71,88.0,0.0,3131.0,48965.0,5631.0,3319.0,285.0
2016-12-26 08:00:00,2016,12,8,46.12,393.0,0.0,2843.0,49119.0,5897.0,4203.0,285.0
2016-12-26 09:00:00,2016,12,9,47.92,903.0,0.0,2754.0,49206.0,6043.0,4543.0,286.0
2016-12-26 10:00:00,2016,12,10,48.17,1204.0,0.0,2564.0,49211.0,5985.0,4656.0,286.0
2016-12-26 11:00:00,2016,12,11,48.06,1363.0,0.0,2718.0,49188.0,5899.0,4458.0,285.0
2016-12-26 12:00:00,2016,12,12,46.6,1326.0,0.0,2863.0,49081.0,5879.0,3810.0,284.0
2016-12-26 13:00:00,2016,12,13,45.49,1098.0,0.0,2837.0,49092.0,5948.0,3327.0,285.0
2016-12-26 14:00:00,2016,12,14,47.33,659.0,0.0,2455.0,49172.0,5946.0,3175.0,286.0
2016-12-26 15:00:00,2016,12,15,49.37,219.0,0.0,2068.0,49228.0,6046.0,3575.0,288.0
2016-12-26 16:00:00,2016,12,16,56.12,0.0,0.0,1857.0,49225.0,5988.0,5394.0,287.0
2016-12-26 17:00:00,2016,12,17,62.94,0.0,0.0,1958.0,49280.0,6160.0,6834.0,288.0
2016-12-26 18:00:00,2016,12,18,63.1,0.0,0.0,2090.0,49226.0,6260.0,7284.0,287.0
2016-12-26 19:00:00,2016,12,19,56.07,0.0,0.0,2189.0,49200.0,6435.0,5856.0,287.0
2016-12-26 20:00:00,2016,12,20,54.0,0.0,0.0,2089.0,49324.0,6589.0,4799.0,289.0
2016-12-26 21:00:00,2016,12,21,53.0,0.0,0.0,2059.0,49404.0,6613.0,5092.0,290.0
2016-12-26 22:00:00,2016,12,22,50.71,0.0,0.0,2167.0,49552.0,6601.0,4968.0,289.0
2016-12-26 23:00:00,2016,12,23,49.97,0.0,0.0,2275.0,49959.0,6119.0,3335.0,295.0
2016-12-27 00:00:00,2016,12,0,46.74,0.0,0.0,2413.0,49928.0,6160.0,2922.0,295.0
2016-12-27 01:00:00,2016,12,1,44.82,0.0,0.0,2410.0,49516.0,6159.0,2688.0,296.0
2016-12-27 02:00:00,2016,12,2,43.42,0.0,0.0,2418.0,49462.0,6180.0,2566.0,295.0
2016-12-27 03:00:00,2016,12,3,42.01,0.0,0.0,2369.0,49608.0,5977.0,2314.0,296.0
2016-12-27 04:00:00,2016,12,4,45.76,0.0,0.0,2372.0,49839.0,5962.0,2428.0,295.0
2016-12-27 05:00:00,2016,12,5,52.87,0.0,0.0,2304.0,49542.0,6544.0,2966.0,293.0
2016-12-27 06:00:00,2016,12,6,59.98,0.0,0.0,2236.0,49752.0,7291.0,4460.0,293.0
2016-12-27 07:00:00,2016,12,7,67.9,105.0,0.0,2022.0,50046.0,7643.0,5454.0,292.0
2016-12-27 08:00:00,2016,12,8,69.14,537.0,0.0,1768.0,50206.0,7701.0,6241.0,292.0
2016-12-27 09:00:00,2016,12,9,69.67,1387.0,0.0,1526.0,50183.0,7665.0,6222.0,289.0
2016-12-27 10:00:00,2016,12,10,63.4,2158.0,0.0,1336.0,50227.0,7703.0,5540.0,293.0
2016-12-27 11:00:00,2016,12,11,59.5,2604.0,0.0,1262.0,50340.0,7658.0,5427.0,295.0
2016-12-27 12:00:00,2016,12,12,53.0,2610.0,0.0,1324.0,50261.0,7527.0,4650.0,293.0
2016-12-27 13:00:00,2016,12,13,51.27,2179.0,0.0,1268.0,50274.0,7471.0,4431.0,294.0
2016-12-27 14:00:00,2016,12,14,51.82,1302.0,0.0,1196.0,50272.0,7473.0,4330.0,294.0
2016-12-27 15:00:00,2016,12,15,54.65,423.0,0.0,1226.0,50549.0,7452.0,4493.0,295.0
2016-12-27 16:00:00,2016,12,16,69.99,0.0,0.0,1545.0,50882.0,7764.0,6870.0,295.0
2016-12-27 17:00:00,2016,12,17,72.89,0.0,0.0,2112.0,51041.0,7841.0,8073.0,294.0
2016-12-27 18:00:00,2016,12,18,72.15,0.0,0.0,2496.0,51200.0,7957.0,8230.0,292.0
2016-12-27 19:00:00,2016,12,19,58.6,0.0,0.0,2811.0,51207.0,7669.0,5862.0,294.0
2016-12-27 20:00:00,2016,12,20,51.48,0.0,0.0,2926.0,51082.0,7369.0,4652.0,293.0
2016-12-27 21:00:00,2016,12,21,51.27,0.0,0.0,2972.0,51079.0,7438.0,4435.0,295.0
2016-12-27 22:00:00,2016,12,22,51.48,0.0,0.0,3064.0,50993.0,7550.0,4844.0,295.0
2016-12-27 23:00:00,2016,12,23,48.31,0.0,0.0,3164.0,50827.0,6910.0,4191.0,295.0
2016-12-28 00:00:00,2016,12,0,45.76,0.0,0.0,3146.0,51003.0,6624.0,3674.0,295.0
2016-12-28 01:00:00,2016,12,1,43.03,0.0,0.0,3025.0,50949.0,6473.0,3226.0,296.0
2016-12-28 02:00:00,2016,12,2,40.46,0.0,0.0,2921.0,50428.0,6183.0,3529.0,296.0
2016-12-28 03:00:00,2016,12,3,39.34,0.0,0.0,2742.0,50492.0,6116.0,3114.0,296.0
2016-12-28 04:00:00,2016,12,4,40.83,0.0,0.0,2714.0,51108.0,6453.0,3464.0,294.0
2016-12-28 05:00:00,2016,12,5,44.8,0.0,0.0,2706.0,51340.0,6707.0,4514.0,293.0
2016-12-28 06:00:00,2016,12,6,51.0,0.0,0.0,2954.0,51410.0,7194.0,5692.0,293.0
2016-12-28 07:00:00,2016,12,7,53.0,100.0,0.0,3250.0,51272.0,7478.0,6219.0,293.0
2016-12-28 08:00:00,2016,12,8,56.9,546.0,0.0,3290.0,51483.0,7572.0,7143.0,291.0
2016-12-28 09:00:00,2016,12,9,58.36,1418.0,0.0,2985.0,51502.0,7542.0,6733.0,292.0
2016-12-28 10:00:00,2016,12,10,58.25,2184.0,0.0,2597.0,51543.0,7500.0,6189.0,292.0
2016-12-28 11:00:00,2016,12,11,58.3,2622.0,0.0,2006.0,51540.0,7484.0,5803.0,293.0
2016-12-28 12:00:00,2016,12,12,55.19,2653.0,0.0,1610.0,51504.0,7378.0,5160.0,293.0
2016-12-28 13:00:00,2016,12,13,50.77,2236.0,0.0,1410.0,51477.0,7398.0,4657.0,293.0
2016-12-28 14:00:00,2016,12,14,51.6,1359.0,0.0,1493.0,51541.0,7512.0,4688.0,294.0
2016-12-28 15:00:00,2016,12,15,55.2,442.0,0.0,1916.0,51496.0,7283.0,5128.0,294.0
2016-12-28 16:00:00,2016,12,16,63.28,0.0,0.0,2586.0,51542.0,7421.0,7169.0,293.0
2016-12-28 17:00:00,2016,12,17,63.7,0.0,0.0,3164.0,51524.0,7593.0,8957.0,293.0
2016-12-28 18:00:00,2016,12,18,59.82,0.0,0.0,3350.0,51644.0,7603.0,8386.0,293.0
2016-12-28 19:00:00,2016,12,19,62.36,0.0,0.0,3296.0,51697.0,7568.0,6537.0,294.0
2016-12-28 20:00:00,2016,12,20,50.0,0.0,0.0,3280.0,51660.0,7439.0,4671.0,295.0
2016-12-28 21:00:00,2016,12,21,49.02,0.0,0.0,3377.0,51528.0,7276.0,5297.0,294.0
2016-12-28 22:00:00,2016,12,22,47.73,0.0,0.0,3339.0,51447.0,7288.0,5233.0,294.0
2016-12-28 23:00:00,2016,12,23,42.4,0.0,0.0,3067.0,51468.0,6844.0,4527.0,294.0
2016-12-29 00:00:00,2016,12,0,39.3,0.0,0.0,2866.0,51568.0,6697.0,3991.0,295.0
2016-12-29 01:00:00,2016,12,1,36.83,0.0,0.0,2614.0,51492.0,6578.0,3748.0,295.0
2016-12-29 02:00:00,2016,12,2,34.11,0.0,0.0,2380.0,51504.0,6246.0,3317.0,295.0
2016-12-29 03:00:00,2016,12,3,34.99,0.0,0.0,2199.0,51533.0,5992.0,3243.0,294.0
2016-12-29 04:00:00,2016,12,4,37.64,0.0,0.0,2080.0,51693.0,6596.0,3513.0,294.0
2016-12-29 05:00:00,2016,12,5,47.3,0.0,0.0,2112.0,51810.0,6876.0,4285.0,292.0
2016-12-29 06:00:00,2016,12,6,51.27,0.0,0.0,2163.0,51912.0,7731.0,5085.0,293.0
2016-12-29 07:00:00,2016,12,7,57.42,103.0,0.0,2088.0,52076.0,8061.0,5746.0,292.0
2016-12-29 08:00:00,2016,12,8,58.03,567.0,0.0,1980.0,52089.0,8135.0,6867.0,292.0
2016-12-29 09:00:00,2016,12,9,58.93,1420.0,0.0,1727.0,52056.0,8152.0,7347.0,292.0
2016-12-29 10:00:00,2016,12,10,57.48,2105.0,0.0,1335.0,52093.0,8207.0,7276.0,293.0
2016-12-29 11:00:00,2016,12,11,57.36,2334.0,0.0,970.0,52129.0,8140.0,7183.0,295.0
2016-12-29 12:00:00,2016,12,12,51.22,2209.0,0.0,757.0,52121.0,7988.0,6505.0,295.0
2016-12-29 13:00:00,2016,12,13,49.6,1759.0,0.0,629.0,52129.0,8021.0,5972.0,294.0
2016-12-29 14:00:00,2016,12,14,51.63,1026.0,0.0,617.0,52119.0,8011.0,5326.0,294.0
2016-12-29 15:00:00,2016,12,15,54.43,334.0,0.0,782.0,52098.0,7905.0,5966.0,287.0
2016-12-29 16:00:00,2016,12,16,63.95,0.0,0.0,947.0,52148.0,8158.0,8953.0,279.0
2016-12-29 17:00:00,2016,12,17,67.17,0.0,0.0,1092.0,52193.0,8188.0,9427.0,279.0
2016-12-29 18:00:00,2016,12,18,66.4,0.0,0.0,1200.0,52241.0,8203.0,9377.0,278.0
2016-12-29 19:00:00,2016,12,19,59.41,0.0,0.0,1198.0,52270.0,8193.0,8074.0,278.0
2016-12-29 20:00:00,2016,12,20,51.72,0.0,0.0,1087.0,52180.0,8187.0,7057.0,278.0
2016-12-29 21:00:00,2016,12,21,56.44,0.0,0.0,988.0,52100.0,8109.0,7033.0,277.0
2016-12-29 22:00:00,2016,12,22,55.2,0.0,0.0,926.0,52126.0,8232.0,6801.0,279.0
2016-12-29 23:00:00,2016,12,23,50.91,0.0,0.0,876.0,52170.0,8159.0,5769.0,279.0
2016-12-30 00:00:00,2016,12,0,50.23,0.0,0.0,863.0,52116.0,8051.0,4621.0,280.0
2016-12-30 01:00:00,2016,12,1,49.73,0.0,0.0,853.0,52095.0,7947.0,4346.0,280.0
2016-12-30 02:00:00,2016,12,2,47.1,0.0,0.0,873.0,51439.0,7937.0,4082.0,280.0
2016-12-30 03:00:00,2016,12,3,46.25,0.0,0.0,927.0,51503.0,8021.0,3961.0,280.0
2016-12-30 04:00:00,2016,12,4,48.06,0.0,0.0,885.0,52105.0,7901.0,3895.0,279.0
2016-12-30 05:00:00,2016,12,5,51.35,0.0,0.0,794.0,52152.0,8007.0,4584.0,279.0
2016-12-30 06:00:00,2016,12,6,60.0,0.0,0.0,729.0,52236.0,8043.0,5515.0,280.0
2016-12-30 07:00:00,2016,12,7,67.7,95.0,0.0,666.0,52304.0,8164.0,6861.0,274.0
2016-12-30 08:00:00,2016,12,8,67.25,421.0,0.0,596.0,52318.0,8256.0,7914.0,268.0
2016-12-30 09:00:00,2016,12,9,63.53,1041.0,0.0,584.0,52418.0,8315.0,8731.0,268.0
2016-12-30 10:00:00,2016,12,10,63.65,1526.0,0.0,595.0,52457.0,8292.0,9055.0,269.0
2016-12-30 11:00:00,2016,12,11,62.38,1783.0,0.0,499.0,52456.0,8284.0,8776.0,268.0
2016-12-30 12:00:00,2016,12,12,56.05,1769.0,0.0,417.0,52423.0,8229.0,8128.0,269.0
2016-12-30 13:00:00,2016,12,13,51.47,1507.0,0.0,392.0,52349.0,8142.0,7381.0,268.0
2016-12-30 14:00:00,2016,12,14,53.0,940.0,0.0,380.0,52319.0,8240.0,7416.0,267.0
2016-12-30 15:00:00,2016,12,15,57.23,310.0,0.0,378.0,52357.0,8335.0,7317.0,268.0
2016-12-30 16:00:00,2016,12,16,67.4,70.0,0.0,390.0,52377.0,8495.0,7940.0,268.0
2016-12-30 17:00:00,2016,12,17,72.43,0.0,0.0,411.0,52396.0,8491.0,9437.0,268.0
2016-12-30 18:00:00,2016,12,18,72.04,0.0,0.0,421.0,52441.0,8512.0,9780.0,269.0
2016-12-30 19:00:00,2016,12,19,70.6,0.0,0.0,444.0,52406.0,8510.0,8861.0,268.0
2016-12-30 20:00:00,2016,12,20,69.59,0.0,0.0,452.0,52441.0,8436.0,7824.0,269.0
2016-12-30 21:00:00,2016,12,21,69.09,0.0,0.0,456.0,52429.0,8219.0,7528.0,268.0
2016-12-30 22:00:00,2016,12,22,66.7,0.0,0.0,478.0,52534.0,8243.0,7913.0,268.0
2016-12-30 23:00:00,2016,12,23,57.91,0.0,0.0,492.0,52573.0,7565.0,6647.0,265.0
2016-12-31 00:00:00,2016,12,0,52.6,0.0,0.0,521.0,52382.0,7303.0,5428.0,265.0
2016-12-31 01:00:00,2016,12,1,48.85,0.0,0.0,519.0,52359.0,7341.0,5137.0,267.0
2016-12-31 02:00:00,2016,12,2,46.61,0.0,0.0,527.0,52181.0,7293.0,4227.0,268.0
2016-12-31 03:00:00,2016,12,3,45.48,0.0,0.0,544.0,52439.0,7371.0,3832.0,268.0
2016-12-31 04:00:00,2016,12,4,45.45,0.0,0.0,559.0,52420.0,7293.0,3733.0,268.0
2016-12-31 05:00:00,2016,12,5,48.17,0.0,0.0,567.0,52382.0,7286.0,4136.0,267.0
2016-12-31 06:00:00,2016,12,6,50.2,0.0,0.0,586.0,52376.0,7318.0,4647.0,268.0
2016-12-31 07:00:00,2016,12,7,52.44,103.0,0.0,593.0,52701.0,7672.0,5223.0,269.0
2016-12-31 08:00:00,2016,12,8,54.76,480.0,0.0,581.0,53167.0,7699.0,6003.0,269.0
2016-12-31 09:00:00,2016,12,9,57.62,1162.0,0.0,530.0,53302.0,7859.0,6618.0,269.0
2016-12-31 10:00:00,2016,12,10,55.03,1717.0,0.0,499.0,53326.0,7797.0,7278.0,267.0
2016-12-31 11:00:00,2016,12,11,56.41,2007.0,0.0,463.0,53317.0,7787.0,7631.0,268.0
2016-12-31 12:00:00,2016,12,12,54.72,2026.0,0.0,421.0,53022.0,7499.0,7664.0,269.0
2016-12-31 13:00:00,2016,12,13,49.21,1728.0,0.0,395.0,53123.0,7560.0,7316.0,269.0
2016-12-31 14:00:00,2016,12,14,49.94,1088.0,0.0,379.0,53037.0,7606.0,6653.0,270.0
2016-12-31 15:00:00,2016,12,15,53.3,365.0,0.0,376.0,53104.0,7652.0,7221.0,270.0
2016-12-31 16:00:00,2016,12,16,62.47,73.0,0.0,391.0,53161.0,7821.0,8050.0,270.0
2016-12-31 17:00:00,2016,12,17,70.69,0.0,0.0,405.0,53214.0,7903.0,8803.0,272.0
2016-12-31 18:00:00,2016,12,18,69.72,0.0,0.0,430.0,53162.0,7906.0,8468.0,272.0
2016-12-31 19:00:00,2016,12,19,57.1,0.0,0.0,452.0,53155.0,7867.0,7212.0,273.0
2016-12-31 20:00:00,2016,12,20,54.49,0.0,0.0,479.0,53178.0,7873.0,5981.0,272.0
2016-12-31 21:00:00,2016,12,21,54.95,0.0,0.0,497.0,53115.0,7856.0,5978.0,272.0
2016-12-31 22:00:00,2016,12,22,61.19,0.0,0.0,549.0,53352.0,7886.0,6311.0,272.0
2016-12-31 23:00:00,2016,12,23,58.82,0.0,0.0,604.0,53322.0,7395.0,6346.0,272.0
2017-01-01 00:00:00,2017,1,0,58.23,0.0,0.0,633.0,53290.0,7298.0,5386.0,273.0
2017-01-01 01:00:00,2017,1,1,51.95,0.0,0.0,627.0,53132.0,6935.0,5177.0,273.0
2017-01-01 02:00:00,2017,1,2,47.27,0.0,0.0,609.0,52982.0,6191.0,5102.0,273.0
2017-01-01 03:00:00,2017,1,3,45.49,0.0,0.0,637.0,53086.0,5961.0,4456.0,273.0
2017-01-01 04:00:00,2017,1,4,44.5,0.0,0.0,663.0,53133.0,5995.0,4100.0,274.0
2017-01-01 05:00:00,2017,1,5,44.5,0.0,0.0,683.0,53047.0,5934.0,3931.0,274.0
2017-01-01 06:00:00,2017,1,6,44.72,0.0,0.0,749.0,53037.0,5984.0,4004.0,274.0
2017-01-01 07:00:00,2017,1,7,44.22,99.0,0.0,801.0,53022.0,6004.0,4062.0,274.0
2017-01-01 08:00:00,2017,1,8,42.06,423.0,0.0,832.0,53067.0,6109.0,4448.0,274.0
2017-01-01 09:00:00,2017,1,9,45.7,1005.0,0.0,867.0,53096.0,6102.0,4848.0,275.0
2017-01-01 10:00:00,2017,1,10,47.91,1399.0,0.0,907.0,53145.0,6133.0,5139.0,275.0
2017-01-01 11:00:00,2017,1,11,49.57,1611.0,0.0,929.0,53198.0,6149.0,5688.0,275.0
2017-01-01 12:00:00,2017,1,12,48.69,1578.0,0.0,949.0,53102.0,6086.0,6612.0,275.0
2017-01-01 13:00:00,2017,1,13,46.91,1314.0,0.0,946.0,51944.0,5952.0,5853.0,275.0
2017-01-01 14:00:00,2017,1,14,46.51,769.0,0.0,918.0,51430.0,6255.0,5366.0,274.0
2017-01-01 15:00:00,2017,1,15,46.52,257.0,0.0,916.0,51431.0,6664.0,5034.0,273.0
2017-01-01 16:00:00,2017,1,16,51.59,69.0,0.0,966.0,51609.0,6892.0,5783.0,273.0
2017-01-01 17:00:00,2017,1,17,59.07,0.0,0.0,964.0,51654.0,7080.0,7343.0,273.0
2017-01-01 18:00:00,2017,1,18,62.1,0.0,0.0,965.0,51714.0,7283.0,7729.0,274.0
2017-01-01 19:00:00,2017,1,19,56.26,0.0,0.0,969.0,51825.0,7179.0,6909.0,274.0
2017-01-01 20:00:00,2017,1,20,55.0,0.0,0.0,923.0,51935.0,7184.0,6307.0,274.0
2017-01-01 21:00:00,2017,1,21,56.02,0.0,0.0,842.0,51936.0,7170.0,5918.0,273.0
2017-01-01 22:00:00,2017,1,22,52.0,0.0,0.0,776.0,51927.0,7168.0,5575.0,274.0
2017-01-01 23:00:00,2017,1,23,54.99,0.0,0.0,718.0,51637.0,7360.0,4987.0,274.0
2017-01-02 00:00:00,2017,1,0,50.18,0.0,0.0,700.0,51699.0,7047.0,4330.0,274.0
2017-01-02 01:00:00,2017,1,1,49.11,0.0,0.0,642.0,51758.0,7117.0,4355.0,273.0
2017-01-02 02:00:00,2017,1,2,45.78,0.0,0.0,609.0,52074.0,7091.0,4068.0,273.0
2017-01-02 03:00:00,2017,1,3,44.99,0.0,0.0,562.0,51926.0,6909.0,3657.0,273.0
2017-01-02 04:00:00,2017,1,4,46.97,0.0,0.0,546.0,51984.0,7078.0,3683.0,273.0
2017-01-02 05:00:00,2017,1,5,52.0,0.0,0.0,591.0,52176.0,7200.0,4405.0,272.0
2017-01-02 06:00:00,2017,1,6,59.07,0.0,0.0,609.0,52307.0,7558.0,4865.0,273.0
2017-01-02 07:00:00,2017,1,7,64.98,102.0,0.0,585.0,52304.0,7996.0,5588.0,272.0
2017-01-02 08:00:00,2017,1,8,65.02,395.0,0.0,564.0,52432.0,8340.0,6255.0,272.0
2017-01-02 09:00:00,2017,1,9,68.49,887.0,0.0,568.0,52459.0,8425.0,6688.0,272.0
2017-01-02 10:00:00,2017,1,10,65.99,1228.0,0.0,586.0,52508.0,8529.0,7081.0,272.0
2017-01-02 11:00:00,2017,1,11,65.75,1424.0,0.0,550.0,52553.0,8633.0,7079.0,272.0
2017-01-02 12:00:00,2017,1,12,64.98,1481.0,0.0,543.0,52492.0,8630.0,7260.0,270.0
2017-01-02 13:00:00,2017,1,13,61.19,1242.0,0.0,661.0,52524.0,8432.0,7376.0,271.0
2017-01-02 14:00:00,2017,1,14,59.71,751.0,0.0,756.0,53094.0,8411.0,6196.0,270.0
2017-01-02 15:00:00,2017,1,15,60.96,268.0,0.0,813.0,53202.0,8532.0,5841.0,270.0
2017-01-02 16:00:00,2017,1,16,73.55,70.0,0.0,930.0,53239.0,8581.0,7412.0,270.0
2017-01-02 17:00:00,2017,1,17,77.42,0.0,0.0,1226.0,53282.0,8847.0,8975.0,270.0
2017-01-02 18:00:00,2017,1,18,75.0,0.0,0.0,1411.0,53312.0,8939.0,8240.0,271.0
2017-01-02 19:00:00,2017,1,19,70.11,0.0,0.0,1448.0,53210.0,8500.0,6844.0,271.0
2017-01-02 20:00:00,2017,1,20,61.21,0.0,0.0,1383.0,53158.0,8361.0,5668.0,273.0
2017-01-02 21:00:00,2017,1,21,60.1,0.0,0.0,1279.0,52951.0,8320.0,5477.0,273.0
2017-01-02 22:00:00,2017,1,22,58.78,0.0,0.0,1236.0,52505.0,8152.0,5303.0,272.0
2017-01-02 23:00:00,2017,1,23,54.68,0.0,0.0,1209.0,52722.0,8442.0,4895.0,272.0
2017-01-03 00:00:00,2017,1,0,52.74,0.0,0.0,1165.0,52876.0,8341.0,4231.0,272.0
2017-01-03 01:00:00,2017,1,1,49.25,0.0,0.0,1119.0,53015.0,8221.0,4327.0,272.0
2017-01-03 02:00:00,2017,1,2,45.0,0.0,0.0,1062.0,53006.0,8294.0,4136.0,272.0
2017-01-03 03:00:00,2017,1,3,45.18,0.0,0.0,1055.0,52787.0,8352.0,3882.0,272.0
2017-01-03 04:00:00,2017,1,4,49.25,0.0,0.0,1058.0,52822.0,8460.0,3961.0,272.0
2017-01-03 05:00:00,2017,1,5,57.65,0.0,0.0,1064.0,52838.0,8661.0,4699.0,271.0
2017-01-03 06:00:00,2017,1,6,70.51,0.0,0.0,1140.0,53090.0,8848.0,6818.0,271.0
2017-01-03 07:00:00,2017,1,7,74.04,120.0,0.0,1196.0,52989.0,9081.0,8058.0,270.0
2017-01-03 08:00:00,2017,1,8,75.32,508.0,0.0,1272.0,53094.0,9067.0,8382.0,270.0
2017-01-03 09:00:00,2017,1,9,74.65,1272.0,0.0,1289.0,53261.0,9156.0,8228.0,271.0
2017-01-03 10:00:00,2017,1,10,73.31,1950.0,0.0,1142.0,53291.0,9195.0,8216.0,270.0
2017-01-03 11:00:00,2017,1,11,72.71,2321.0,0.0,1090.0,53321.0,8973.0,7897.0,270.0
2017-01-03 12:00:00,2017,1,12,71.69,2324.0,0.0,1164.0,53333.0,8906.0,7677.0,270.0
2017-01-03 13:00:00,2017,1,13,70.51,1944.0,0.0,1209.0,53326.0,8732.0,7533.0,274.0
2017-01-03 14:00:00,2017,1,14,69.94,1197.0,0.0,1244.0,53305.0,8651.0,7010.0,292.0
2017-01-03 15:00:00,2017,1,15,71.11,418.0,0.0,1342.0,53327.0,8653.0,7354.0,293.0
2017-01-03 16:00:00,2017,1,16,81.32,69.0,0.0,1553.0,53361.0,9058.0,8058.0,294.0
2017-01-03 17:00:00,2017,1,17,137.21,0.0,0.0,1865.0,53068.0,9188.0,10079.0,296.0
2017-01-03 18:00:00,2017,1,18,90.17,0.0,0.0,1991.0,51980.0,9146.0,9932.0,293.0
2017-01-03 19:00:00,2017,1,19,74.94,0.0,0.0,2146.0,51666.0,8708.0,8302.0,295.0
2017-01-03 20:00:00,2017,1,20,71.59,0.0,0.0,2198.0,51738.0,8570.0,7395.0,295.0
2017-01-03 21:00:00,2017,1,21,68.73,0.0,0.0,2288.0,51760.0,8474.0,7262.0,295.0
2017-01-03 22:00:00,2017,1,22,67.42,0.0,0.0,2478.0,51800.0,8254.0,7120.0,295.0
2017-01-03 23:00:00,2017,1,23,62.69,0.0,0.0,2563.0,51831.0,8086.0,6627.0,295.0
2017-01-04 00:00:00,2017,1,0,56.04,0.0,0.0,2626.0,51992.0,8472.0,6308.0,295.0
2017-01-04 01:00:00,2017,1,1,54.1,0.0,0.0,2650.0,52796.0,8470.0,5690.0,295.0
2017-01-04 02:00:00,2017,1,2,52.0,0.0,0.0,2584.0,53015.0,8518.0,5162.0,294.0
2017-01-04 03:00:00,2017,1,3,51.36,0.0,0.0,2692.0,52895.0,8526.0,4895.0,295.0
2017-01-04 04:00:00,2017,1,4,53.02,0.0,0.0,2697.0,52828.0,8502.0,4923.0,294.0
2017-01-04 05:00:00,2017,1,5,62.4,0.0,0.0,2697.0,53016.0,8700.0,6005.0,294.0
2017-01-04 06:00:00,2017,1,6,72.32,0.0,0.0,2751.0,53155.0,8870.0,7238.0,295.0
2017-01-04 07:00:00,2017,1,7,73.01,105.0,0.0,2864.0,53219.0,9129.0,8637.0,294.0
